pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,st_teff,st_mass,st_met,sy_dist,exo_class,exo_class_ext
Kepler-181 b,Kepler-181,1,2,3.137873,0.04,1.27,2.15,5.77,0.0,5333.0,0.85,-0.023,609.283,Super-Earth,Super-Earth
Kepler-181 c,Kepler-181,1,2,4.302149,0.049,1.99,4.62,3.22,0.0,5333.0,0.85,-0.023,609.283,Super-Earth,Super-Earth
Kepler-1810 b,Kepler-1810,1,1,101.1330032,0.4137,3.918,14.6,1.33,0.0,5492.0,0.92,0.16,1009.87,Neptune-like,Neptune-like
Kepler-1811 b,Kepler-1811,1,1,76.42230225,0.3462,3.848,14.1,1.36,0.0,5561.0,0.95,0.16,1390.56,Neptune-like,Neptune-like
Kepler-1812 b,Kepler-1812,1,1,7.16521978,0.0765,2.325,6.01,2.63,0.0,6174.0,1.16,0.1,1409.19,Neptune-like,Neptune-like
Kepler-1813 b,Kepler-1813,1,1,2.81816006,0.0364,1.413,2.58,5.03,0.0,5167.0,0.81,-0.04,,Super-Earth,Super-Earth
Kepler-1814 b,Kepler-1814,1,1,2.93535996,0.0371,2.37,6.21,2.56,0.0,4922.0,0.79,0.2,726.346,Neptune-like,Hot Neptune
Kepler-1815 b,Kepler-1815,1,1,12.19139957,0.0984,2.749,7.99,2.11,0.0,5516.0,0.86,-0.06,1006.63,Neptune-like,Neptune-like
Kepler-1816 b,Kepler-1816,1,1,91.50099945,0.3648,1.968,4.53,3.27,0.0,5051.0,0.79,-0.24,437.823,Super-Earth,Super-Earth
Kepler-1817 b,Kepler-1817,1,1,44.29919815,0.2348,2.273,5.79,2.71,0.0,5316.0,0.88,0.16,748.569,Super-Earth,Super-Earth
Kepler-1818 b,Kepler-1818,1,1,4.64490986,0.055,1.714,3.58,3.91,0.0,6047.0,1.02,-0.08,1034.59,Super-Earth,Super-Earth
Kepler-1819 b,Kepler-1819,1,1,16.48690033,0.1337,3.904,14.5,1.34,0.0,6090.0,1.17,0.21,1363.19,Neptune-like,Neptune-like
Kepler-182 b,Kepler-182,1,2,9.825792,0.096,2.58,7.18,2.3,0.0,6250.0,1.16,0.072,1549.09,Neptune-like,Neptune-like
Kepler-182 c,Kepler-182,1,2,20.684342,0.157,3.43,11.6,1.58,0.0,6250.0,1.16,0.072,1549.09,Neptune-like,Neptune-like
Kepler-1820 b,Kepler-1820,1,1,31.03249931,0.1964,3.119,9.9,1.79,0.0,5841.0,1.05,0.07,1425.39,Neptune-like,Neptune-like
Kepler-1821 b,Kepler-1821,1,1,16.45809937,0.1244,2.592,7.24,2.28,0.0,5475.0,0.95,0.14,799.699,Neptune-like,Neptune-like
Kepler-1822 b,Kepler-1822,1,1,22.13339996,0.1416,2.648,7.5,2.22,0.0,5165.0,0.78,-0.32,897.597,Neptune-like,Neptune-like
Kepler-1823 b,Kepler-1823,1,1,21.10339928,0.1528,2.086,5.0,3.03,0.0,6000.0,1.07,0.06,724.971,Super-Earth,Super-Earth
Kepler-1824 b,Kepler-1824,1,1,95.61100006,0.4267,2.381,6.26,2.55,0.0,6002.0,1.14,0.2,1040.1,Neptune-like,Neptune-like
Kepler-1825 b,Kepler-1825,1,1,1.02586997,0.0187,1.422,2.61,4.99,0.0,5123.0,0.83,0.14,430.254,Super-Earth,Super-Earth
Kepler-1826 b,Kepler-1826,1,1,1.61536002,0.0213,1.475,2.78,4.76,0.0,3821.0,0.49,-0.28,336.952,Super-Earth,Super-Earth
Kepler-1827 b,Kepler-1827,1,1,3.70061994,0.0455,1.856,4.1,3.52,0.0,5423.0,0.92,0.08,686.461,Super-Earth,Super-Earth
Kepler-1828 b,Kepler-1828,1,1,10.2737999,0.0924,2.116,5.13,2.98,0.0,5806.0,1.0,-0.04,871.81,Super-Earth,Super-Earth
Kepler-1829 b,Kepler-1829,1,1,5.18671989,0.0559,2.479,6.71,2.42,0.0,5230.0,0.87,0.0,679.921,Neptune-like,Neptune-like
Kepler-183 b,Kepler-183,1,2,5.687945,0.064,2.06,4.9,3.08,0.0,5888.0,0.94,0.101,1050.64,Super-Earth,Super-Earth
Kepler-183 c,Kepler-183,1,2,11.637071,0.103,2.27,35.7,16.8,0.0,5888.0,0.94,0.101,1050.64,Neptune-like,Neptune-like
Kepler-1830 b,Kepler-1830,1,1,56.49330139,0.3259,3.33,11.1,1.65,0.0,6160.0,1.44,0.24,1056.88,Neptune-like,Neptune-like
Kepler-1831 b,Kepler-1831,1,1,5.78387022,0.0655,1.97,4.54,3.26,0.0,6063.0,1.12,0.07,1053.49,Super-Earth,Super-Earth
Kepler-1832 b,Kepler-1832,1,1,3.13878989,0.037,1.227,2.02,6.01,0.0,5242.0,0.68,-0.54,486.174,Super-Earth,Super-Earth
Kepler-1833 b,Kepler-1833,1,1,6.8921299,0.0771,1.3,2.24,5.6,0.0,6164.0,1.29,0.38,591.602,Super-Earth,Super-Earth
Kepler-1834 b,Kepler-1834,1,1,4.60301018,0.0496,1.459,2.73,4.83,0.0,4821.0,0.77,0.16,500.395,Super-Earth,Super-Earth
Kepler-1835 b,Kepler-1835,1,1,11.96409988,0.0997,3.534,12.2,1.52,0.0,5903.0,0.92,-0.26,1404.38,Neptune-like,Neptune-like
Kepler-1836 b,Kepler-1836,1,1,5.25416994,0.0602,2.553,7.05,2.33,0.0,6123.0,1.05,-0.14,1472.62,Neptune-like,Neptune-like
Kepler-1837 b,Kepler-1837,1,1,5.90608978,0.065,2.067,4.92,3.06,0.0,5966.0,1.05,-0.02,1229.18,Super-Earth,Super-Earth
Kepler-1838 b,Kepler-1838,1,1,12.14680004,0.1096,1.66,3.4,4.08,0.0,5877.0,1.19,0.04,451.242,Super-Earth,Super-Earth
Kepler-1839 b,Kepler-1839,1,1,5.05675983,0.0583,1.949,4.46,3.31,0.0,5926.0,1.03,-0.04,1136.6,Super-Earth,Super-Earth
Kepler-184 b,Kepler-184,1,3,10.687576,0.092,2.36,6.17,2.58,0.0,5788.0,0.97,-0.196,610.326,Neptune-like,Neptune-like
Kepler-184 c,Kepler-184,1,3,20.303005,0.141,1.97,8.8,6.32,0.0,5788.0,0.97,-0.196,610.326,Neptune-like,Neptune-like
Kepler-184 d,Kepler-184,1,3,29.022358,0.179,2.49,6.76,2.41,0.0,5788.0,0.97,-0.196,610.326,Neptune-like,Neptune-like
Kepler-1840 b,Kepler-1840,1,1,131.1900024,0.4644,2.778,8.13,2.08,0.0,4898.0,0.77,0.14,513.107,Neptune-like,Neptune-like
Kepler-1841 b,Kepler-1841,1,1,25.88599968,0.1606,1.489,2.82,4.69,0.0,5190.0,0.82,0.12,631.7,Super-Earth,Super-Earth
Kepler-1842 b,Kepler-1842,1,1,14.02639961,0.116,2.354,6.14,2.59,0.0,5970.0,1.06,0.06,923.551,Neptune-like,Neptune-like
Kepler-1843 b,Kepler-1843,1,1,25.54339981,0.171,2.709,7.8,2.16,0.0,5422.0,1.02,0.02,784.625,Neptune-like,Neptune-like
Kepler-1844 b,Kepler-1844,1,1,3.92451,0.0478,3.036,9.46,1.86,0.0,5776.0,0.94,-0.18,1804.36,Neptune-like,Hot Neptune
Kepler-1845 b,Kepler-1845,1,1,11.60649967,0.0885,2.438,6.52,2.47,0.0,4703.0,0.69,-0.14,710.724,Neptune-like,Neptune-like
Kepler-1846 b,Kepler-1846,1,1,14.82009983,0.1089,1.764,3.76,3.77,0.0,4825.0,0.79,0.08,374.615,Super-Earth,Super-Earth
Kepler-1847 b,Kepler-1847,1,1,11.12969971,0.0989,2.745,7.97,2.12,0.0,6122.0,1.04,-0.18,1693.86,Neptune-like,Neptune-like
Kepler-1848 b,Kepler-1848,1,1,5.60402012,0.0563,1.409,2.57,5.05,0.0,4847.0,0.76,0.0,309.696,Super-Earth,Super-Earth
Kepler-1849 b,Kepler-1849,1,1,57.29290009,0.2597,2.387,6.29,2.54,0.0,4806.0,0.71,-0.1,631.884,Neptune-like,Neptune-like
Kepler-185 b,Kepler-185,1,2,1.6329,0.026,1.17,1.71,5.87,0.0,5208.0,0.81,0.16,466.735,Super-Earth,Super-Earth
Kepler-185 c,Kepler-185,1,2,20.729042,0.139,2.02,4.74,3.16,0.0,5208.0,0.81,0.16,466.735,Super-Earth,Super-Earth
Kepler-1850 b,Kepler-1850,1,1,1.3858,0.0206,0.729,0.313,4.44,0.0,4239.0,0.61,-0.22,250.199,Terrestrial,Terrestrial
Kepler-1851 b,Kepler-1851,1,1,12.02289963,0.1016,3.9,14.5,1.34,0.0,5982.0,0.97,-0.28,1589.81,Neptune-like,Neptune-like
Kepler-1852 b,Kepler-1852,1,1,7.97094011,0.0762,1.886,4.22,3.46,0.0,5237.0,0.93,0.24,772.481,Super-Earth,Super-Earth
Kepler-1853 b,Kepler-1853,1,1,48.88819885,0.2395,1.519,2.92,4.58,0.0,4821.0,0.77,0.16,562.348,Super-Earth,Super-Earth
Kepler-1854 b,Kepler-1854,1,1,39.83110046,0.2119,2.587,7.21,2.29,0.0,5026.0,0.8,0.0,423.348,Neptune-like,Neptune-like
Kepler-1855 b,Kepler-1855,1,1,0.72733098,0.0115,1.216,1.96,5.99,0.0,3460.0,0.39,0.07,,Super-Earth,Super-Earth
Kepler-1856 b,Kepler-1856,1,1,1.30200005,0.0215,1.734,3.66,3.85,0.0,4948.0,0.78,0.14,848.76,Super-Earth,Super-Earth
Kepler-1857 b,Kepler-1857,1,1,8.94340992,0.0807,1.961,4.5,3.28,0.0,6074.0,0.87,-0.54,853.275,Super-Earth,Super-Earth
Kepler-1858 b,Kepler-1858,1,1,88.07160187,0.3575,2.422,6.44,2.49,0.0,4939.0,0.79,0.16,833.055,Neptune-like,Neptune-like
Kepler-1859 b,Kepler-1859,1,1,2.72959995,0.0394,1.583,3.13,4.33,0.0,5887.0,1.09,0.16,1331.25,Super-Earth,Super-Earth
Kepler-186 b,Kepler-186,1,5,3.8867907,0.0343,1.07,1.24,5.56,0.0,3788.0,0.48,-0.28,177.594,Super-Earth,Super-Earth
Kepler-186 c,Kepler-186,1,5,7.267302,0.0451,1.25,2.1,5.91,0.0,3788.0,0.48,-0.28,177.594,Super-Earth,Super-Earth
Kepler-186 d,Kepler-186,1,5,13.342996,0.0781,1.4,2.54,5.09,0.0,3788.0,0.48,-0.28,177.594,Super-Earth,Super-Earth
Kepler-186 e,Kepler-186,1,5,22.407704,0.11,1.27,2.15,5.77,0.0,3788.0,0.48,-0.28,177.594,Super-Earth,Super-Earth
Kepler-186 f,Kepler-186,1,5,129.9441,0.432,1.17,1.71,5.87,0.04,3755.0,0.54,-0.26,177.594,Super-Earth,Super-Earth
Kepler-1860 b,Kepler-1860,1,1,12.73719978,0.1021,1.139,1.55,5.77,0.0,5420.0,0.87,0.0,438.703,Super-Earth,Super-Earth
Kepler-1861 b,Kepler-1861,1,1,40.0306015,0.2408,2.207,5.5,2.81,0.0,5855.0,1.16,0.26,829.985,Super-Earth,Super-Earth
Kepler-1862 b,Kepler-1862,1,1,16.05730057,0.1199,2.203,5.49,2.82,0.0,5644.0,0.9,-0.24,1232.19,Super-Earth,Super-Earth
Kepler-1863 b,Kepler-1863,1,1,44.99760056,0.2555,2.263,5.74,2.72,0.0,5871.0,1.1,0.21,865.546,Super-Earth,Super-Earth
Kepler-1864 b,Kepler-1864,1,1,3.88151002,0.0488,0.754,0.353,4.52,0.0,5854.0,1.03,0.06,298.894,Terrestrial,Terrestrial
Kepler-1865 b,Kepler-1865,1,1,2.52400994,0.0344,1.577,3.11,4.36,0.0,5420.0,0.85,-0.06,922.255,Super-Earth,Super-Earth
Kepler-1866 b,Kepler-1866,1,1,11.66009998,0.1016,2.082,4.99,3.04,0.0,5791.0,1.03,0.16,976.737,Super-Earth,Super-Earth
Kepler-1867 b,Kepler-1867,1,1,9.88735962,0.0872,1.16,1.65,5.81,0.0,5693.0,0.91,-0.24,680.583,Super-Earth,Super-Earth
Kepler-1868 b,Kepler-1868,1,1,211.0339966,0.6266,3.15,10.1,1.78,0.0,4658.0,0.74,0.0,274.18,Neptune-like,Neptune-like
Kepler-1869 b,Kepler-1869,1,1,8.16736031,0.0791,1.12,1.46,5.72,0.0,5808.0,0.99,-0.06,113.025,Super-Earth,Super-Earth
Kepler-187 b,Kepler-187,1,2,4.938864,0.059,1.41,2.57,5.04,0.0,6105.0,1.11,-0.02,1143.0,Super-Earth,Super-Earth
Kepler-187 c,Kepler-187,1,2,10.640263,0.099,2.67,7.61,2.2,0.0,6105.0,1.11,-0.02,1143.0,Neptune-like,Neptune-like
Kepler-1870 b,Kepler-1870,1,1,3.60694003,0.0453,2.101,5.07,3.0,0.0,5508.0,0.95,0.07,407.216,Super-Earth,Super-Earth
Kepler-1871 b,Kepler-1871,1,1,1.95270002,0.0308,2.422,6.44,2.49,0.0,5741.0,1.02,0.12,854.623,Neptune-like,Hot Neptune
Kepler-1872 b,Kepler-1872,1,1,3.82591009,0.0465,2.384,6.28,2.55,0.0,5223.0,0.91,0.32,840.182,Neptune-like,Hot Neptune
Kepler-1873 b,Kepler-1873,1,1,0.558842,0.0128,1.626,3.28,4.19,0.0,5151.0,0.9,0.21,820.957,Super-Earth,Super-Earth
Kepler-1874 b,Kepler-1874,1,1,56.57320023,0.2633,2.211,5.52,2.81,0.0,4701.0,0.76,0.24,408.007,Super-Earth,Super-Earth
Kepler-1875 b,Kepler-1875,1,1,34.45859909,0.2039,3.227,10.5,1.72,0.0,6161.0,0.95,-0.5,1660.45,Neptune-like,Neptune-like
Kepler-1876 b,Kepler-1876,1,1,6.99202013,0.0735,0.98,0.905,5.28,0.0,6057.0,1.08,-0.06,259.935,Terrestrial,Terrestrial
Kepler-1877 b,Kepler-1877,1,1,2.37756991,0.0351,0.624,0.179,4.05,0.0,5615.0,1.02,0.24,285.312,Terrestrial,Terrestrial
Kepler-1878 b,Kepler-1878,1,1,4.44587994,0.0521,2.92,8.86,1.96,0.0,5918.0,0.96,-0.26,1494.3,Neptune-like,Neptune-like
Kepler-1879 b,Kepler-1879,1,1,10.61340046,0.0953,2.065,4.92,3.07,0.0,5865.0,1.02,0.0,627.171,Super-Earth,Super-Earth
Kepler-188 b,Kepler-188,1,2,2.061897,0.032,1.68,3.46,4.01,0.0,6021.0,0.98,0.14,968.544,Super-Earth,Super-Earth
Kepler-188 c,Kepler-188,1,2,5.996553,0.066,3.19,10.3,1.74,0.0,6021.0,0.98,0.14,968.544,Neptune-like,Neptune-like
Kepler-1880 b,Kepler-1880,1,1,6.30921984,0.054,2.117,5.13,2.97,0.0,4380.0,0.52,-0.92,611.041,Super-Earth,Super-Earth
Kepler-1881 b,Kepler-1881,1,1,159.3939972,0.5368,2.981,9.17,1.9,0.0,5135.0,0.81,0.12,1057.21,Neptune-like,Neptune-like
Kepler-1882 b,Kepler-1882,1,1,13.78730011,0.1151,1.487,2.81,4.7,0.0,5691.0,1.07,0.26,443.371,Super-Earth,Super-Earth
Kepler-1883 b,Kepler-1883,1,1,103.427002,0.4438,3.251,10.6,1.7,0.0,6208.0,1.09,-0.12,1377.61,Neptune-like,Neptune-like
Kepler-1884 b,Kepler-1884,1,1,8.98832035,0.0845,1.814,3.95,3.64,0.0,5984.0,0.99,-0.2,1443.09,Super-Earth,Super-Earth
Kepler-1885 b,Kepler-1885,1,1,2.52255988,0.036,1.511,2.89,4.6,0.0,5591.0,0.98,0.07,818.482,Super-Earth,Super-Earth
Kepler-1886 b,Kepler-1886,1,1,24.2758007,0.16,2.582,7.18,2.29,0.0,5745.0,0.93,-0.2,1059.51,Neptune-like,Neptune-like
Kepler-1887 b,Kepler-1887,1,1,19.94750023,0.1421,2.925,8.88,1.95,0.0,5749.0,0.96,-0.1,1366.18,Neptune-like,Neptune-like
Kepler-1888 b,Kepler-1888,1,1,11.39169979,0.0956,1.326,2.32,5.47,0.0,5557.0,0.9,0.0,402.947,Super-Earth,Super-Earth
Kepler-1889 b,Kepler-1889,1,1,37.30369949,0.2082,2.944,8.98,1.93,0.0,5646.0,0.86,-0.28,1395.13,Neptune-like,Neptune-like
Kepler-189 b,Kepler-189,1,2,10.399931,0.088,1.21,1.92,5.96,0.0,5235.0,0.79,-0.02,591.534,Super-Earth,Super-Earth
Kepler-189 c,Kepler-189,1,2,20.134866,0.137,2.38,22.7,9.25,0.0,5235.0,0.79,-0.02,591.534,Neptune-like,Neptune-like
Kepler-1890 b,Kepler-1890,1,1,4.82059002,0.0563,0.869,0.587,4.92,0.0,6046.0,1.02,-0.16,529.596,Terrestrial,Terrestrial
Kepler-1891 b,Kepler-1891,1,1,4.02229023,0.0473,1.521,2.93,4.57,0.0,5516.0,0.87,-0.14,596.24,Super-Earth,Super-Earth
Kepler-1892 b,Kepler-1892,1,1,6.33123016,0.0633,1.837,4.03,3.57,0.0,5383.0,0.85,-0.22,851.595,Super-Earth,Super-Earth
Kepler-1893 b,Kepler-1893,1,1,4.17936993,0.0504,1.706,3.55,3.93,0.0,5633.0,0.97,0.16,1050.72,Super-Earth,Super-Earth
Kepler-1894 b,Kepler-1894,1,1,2.76266003,0.0385,1.201,1.87,5.93,0.0,5772.0,1.0,0.0,935.191,Super-Earth,Super-Earth
Kepler-1895 b,Kepler-1895,1,1,6.07029009,0.0615,2.119,5.14,2.97,0.0,5076.0,0.86,0.1,984.187,Super-Earth,Super-Earth
Kepler-1896 b,Kepler-1896,1,1,44.87020111,0.2529,3.099,9.8,1.81,0.0,6122.0,1.07,-0.1,1732.91,Neptune-like,Neptune-like
Kepler-1897 b,Kepler-1897,1,1,24.22030067,0.1546,2.814,8.32,2.05,0.0,5165.0,0.86,0.02,983.174,Neptune-like,Neptune-like
Kepler-1898 b,Kepler-1898,1,1,4.76562023,0.0522,0.934,0.76,5.13,0.0,5702.0,0.84,-0.28,360.921,Terrestrial,Terrestrial
Kepler-1899 b,Kepler-1899,1,1,4.0957799,0.0457,1.551,3.02,4.45,0.0,4791.0,0.76,0.07,711.509,Super-Earth,Super-Earth
Kepler-19 b,Kepler-19,1,3,9.28716,0.0835,2.209,8.4,10.4,0.12,5544.0,0.94,-0.08,218.562,Neptune-like,Neptune-like
Kepler-19 c,Kepler-19,1,3,28.731,,3.68,13.1,1.44,0.21,5544.0,0.94,-0.08,218.562,Neptune-like,Neptune-like
Kepler-19 d,Kepler-19,1,3,62.95,,5.06,22.5,0.954,0.05,5544.0,0.94,-0.08,218.562,Neptune-like,Neptune-like
Kepler-190 b,Kepler-190,1,2,2.019999,0.03,1.56,3.05,4.41,0.0,5106.0,0.86,0.02,433.387,Super-Earth,Super-Earth
Kepler-190 c,Kepler-190,1,2,3.763024,0.045,1.46,2.73,4.82,0.0,5106.0,0.86,0.02,433.387,Super-Earth,Super-Earth
Kepler-1900 b,Kepler-1900,1,1,2.9862299,0.042,1.623,3.27,4.2,0.0,6173.0,1.1,-0.04,1540.43,Super-Earth,Super-Earth
Kepler-1901 b,Kepler-1901,1,1,3.48412991,0.0453,1.474,2.77,4.75,0.0,5696.0,1.02,0.14,1028.37,Super-Earth,Super-Earth
Kepler-1902 b,Kepler-1902,1,1,3.82222009,0.0385,1.176,1.74,5.88,0.0,3729.0,0.52,0.06,344.337,Super-Earth,Super-Earth
Kepler-1903 b,Kepler-1903,1,1,17.0678997,0.1321,2.286,5.85,2.69,0.0,6347.0,1.05,-0.34,1775.44,Super-Earth,Super-Earth
Kepler-1904 b,Kepler-1904,1,1,4.57702017,0.0436,1.39,2.51,5.13,0.0,3805.0,0.53,-0.1,270.854,Super-Earth,Super-Earth
Kepler-1905 b,Kepler-1905,1,1,3.42392993,0.0451,1.446,2.69,4.89,0.0,5788.0,1.04,0.16,1051.53,Super-Earth,Super-Earth
Kepler-1906 b,Kepler-1906,1,1,7.36268997,0.0738,2.776,8.13,2.09,0.0,5868.0,0.99,-0.12,1360.63,Neptune-like,Neptune-like
Kepler-1907 b,Kepler-1907,1,2,5.65245008,0.0565,0.87,0.589,4.92,0.0,5159.0,0.75,-0.16,292.111,Terrestrial,Terrestrial
Kepler-1907 c,Kepler-1907,1,2,14.86390018,0.1076,1.155,1.63,5.81,0.0,5159.0,0.75,-0.16,292.111,Super-Earth,Super-Earth
Kepler-1909 b,Kepler-1909,1,1,2.39160991,0.0306,1.092,1.33,5.61,0.0,4935.0,0.66,-0.42,763.662,Super-Earth,Super-Earth
Kepler-191 b,Kepler-191,1,3,9.939632,0.087,1.34,2.36,5.39,0.0,5282.0,0.81,0.13,594.464,Super-Earth,Super-Earth
Kepler-191 c,Kepler-191,1,3,17.738506,0.128,1.86,4.12,3.52,0.0,5282.0,0.81,0.13,594.464,Super-Earth,Super-Earth
Kepler-191 d,Kepler-191,1,3,5.94504102,0.0599,2.28,5.82,2.7,0.0,5215.0,0.84,-0.05,594.464,Super-Earth,Super-Earth
Kepler-1910 b,Kepler-1910,1,1,5.68876982,0.0536,1.184,1.78,5.89,0.0,4234.0,0.64,-0.02,,Super-Earth,Super-Earth
Kepler-1911 b,Kepler-1911,1,1,5.9907999,0.0636,1.011,1.01,5.37,0.0,5721.0,0.95,0.0,269.912,Super-Earth,Super-Earth
Kepler-1912 b,Kepler-1912,1,1,6.05921984,0.0646,1.357,2.41,5.3,0.0,5734.0,0.98,0.04,297.017,Super-Earth,Super-Earth
Kepler-1913 b,Kepler-1913,1,1,14.1960001,0.1209,1.519,2.92,4.58,0.0,6214.0,1.17,0.07,876.3,Super-Earth,Super-Earth
Kepler-1914 b,Kepler-1914,1,1,30.82789993,0.1954,2.943,8.97,1.93,0.0,5982.0,1.05,-0.04,1621.56,Neptune-like,Neptune-like
Kepler-1915 b,Kepler-1915,1,1,13.83539963,0.114,3.218,10.4,1.71,0.0,6020.0,1.03,-0.06,1514.66,Neptune-like,Neptune-like
Kepler-1916 b,Kepler-1916,1,1,31.25429916,0.2053,2.618,7.35,2.25,0.0,6246.0,1.18,0.07,2055.82,Neptune-like,Neptune-like
Kepler-1917 b,Kepler-1917,1,1,12.90240002,0.103,1.89,4.23,3.44,0.0,5530.0,0.88,-0.22,909.037,Super-Earth,Super-Earth
Kepler-1918 b,Kepler-1918,1,1,47.0564003,0.2524,2.298,5.89,2.67,0.0,5889.0,0.97,-0.16,1030.11,Super-Earth,Super-Earth
Kepler-1919 b,Kepler-1919,1,1,37.88660049,0.2107,2.624,7.38,2.24,0.0,5513.0,0.87,-0.16,1177.53,Neptune-like,Neptune-like
Kepler-192 b,Kepler-192,1,3,9.926746,0.09,2.74,7.95,2.12,0.0,5479.0,0.94,0.357,651.674,Neptune-like,Neptune-like
Kepler-192 c,Kepler-192,1,3,21.2234,0.15,2.79,8.2,2.07,0.0,5479.0,0.94,0.357,651.674,Neptune-like,Neptune-like
Kepler-192 d,Kepler-192,1,3,6.47027579,0.0668,1.02,1.04,5.39,0.0,5487.0,0.94,0.13,651.674,Super-Earth,Super-Earth
Kepler-1920 b,Kepler-1920,1,1,30.2541008,0.2043,2.954,9.03,1.92,0.0,6277.0,1.24,0.21,885.913,Neptune-like,Neptune-like
Kepler-1921 b,Kepler-1921,1,1,20.03479958,0.1557,2.895,8.72,1.98,0.0,6120.0,1.25,0.02,928.989,Neptune-like,Neptune-like
Kepler-1922 b,Kepler-1922,1,1,13.22259998,0.1077,2.291,5.86,2.68,0.0,5931.0,0.95,-0.28,1344.29,Super-Earth,Super-Earth
Kepler-1923 b,Kepler-1923,1,1,52.60969925,0.2846,1.96,4.5,3.29,0.0,5881.0,1.11,0.16,990.838,Super-Earth,Super-Earth
Kepler-1924 b,Kepler-1924,1,1,15.33170033,0.1216,2.654,7.53,2.21,0.0,5726.0,1.02,0.16,1910.77,Neptune-like,Neptune-like
Kepler-1925 b,Kepler-1925,1,1,46.71640015,0.2588,3.002,9.28,1.89,0.0,5856.0,1.06,0.16,1771.31,Neptune-like,Neptune-like
Kepler-1926 b,Kepler-1926,1,1,42.87770081,0.2197,2.315,5.97,2.64,0.0,5256.0,0.77,-0.16,667.405,Super-Earth,Super-Earth
Kepler-1927 b,Kepler-1927,1,1,73.75039673,0.3859,3.406,11.5,1.6,0.0,6056.0,1.41,0.14,1091.0,Neptune-like,Neptune-like
Kepler-1928 b,Kepler-1928,1,1,19.57780075,0.1409,2.146,5.25,2.92,0.0,5620.0,0.97,0.06,326.362,Super-Earth,Super-Earth
Kepler-1929 b,Kepler-1929,1,1,59.36249924,0.2987,3.073,9.65,1.83,0.0,5786.0,1.01,-0.02,508.201,Neptune-like,Neptune-like
Kepler-193 b,Kepler-193,1,2,11.38848,0.106,2.39,6.3,2.54,0.0,6335.0,1.14,0.14,1009.1,Neptune-like,Neptune-like
Kepler-193 c,Kepler-193,1,2,50.697494,0.286,2.75,8.0,2.11,0.0,6335.0,1.14,0.14,1009.1,Neptune-like,Neptune-like
Kepler-1930 b,Kepler-1930,1,1,13.02680016,0.1025,1.53,2.95,4.53,0.0,5083.0,0.84,0.22,275.694,Super-Earth,Super-Earth
Kepler-1931 b,Kepler-1931,1,1,38.5760994,0.2356,2.653,7.53,2.22,0.0,6167.0,1.17,0.12,620.091,Neptune-like,Neptune-like
Kepler-1932 b,Kepler-1932,1,1,0.52417702,0.0123,1.515,2.91,4.6,0.0,5278.0,0.91,0.14,713.733,Super-Earth,Super-Earth
Kepler-1933 b,Kepler-1933,1,1,4.94329023,0.0561,1.18,1.76,5.89,0.0,5661.0,0.96,0.1,328.007,Super-Earth,Super-Earth
Kepler-1934 b,Kepler-1934,1,1,1.41975999,0.0245,0.913,0.702,5.07,0.0,5925.0,0.97,-0.14,428.514,Terrestrial,Terrestrial
Kepler-1935 b,Kepler-1935,1,1,3.95140004,0.0463,2.503,6.82,2.39,0.0,5570.0,0.84,-0.18,904.702,Neptune-like,Hot Neptune
Kepler-1936 b,Kepler-1936,1,1,126.5569992,0.5548,3.166,10.2,1.77,0.0,6501.0,1.42,0.1,871.096,Neptune-like,Neptune-like
Kepler-1937 b,Kepler-1937,1,1,9.68859959,0.0943,3.023,9.39,1.87,0.0,6457.0,1.19,-0.06,905.069,Neptune-like,Neptune-like
Kepler-1938 b,Kepler-1938,1,1,13.06260014,0.0938,1.828,4.0,3.6,0.0,4522.0,0.65,-0.22,421.152,Super-Earth,Super-Earth
Kepler-1939 b,Kepler-1939,1,1,2.7906599,0.0334,1.165,1.68,5.84,0.0,4353.0,0.65,-0.18,189.833,Super-Earth,Super-Earth
Kepler-194 b,Kepler-194,1,3,2.092281,0.032,1.51,2.89,4.61,0.0,6089.0,1.09,0.16,1097.97,Super-Earth,Super-Earth
Kepler-194 c,Kepler-194,1,3,17.308032,0.131,2.59,7.22,2.28,0.0,6089.0,1.09,0.16,1097.97,Neptune-like,Neptune-like
Kepler-194 d,Kepler-194,1,3,52.814973,0.275,2.4,6.35,2.52,0.0,6089.0,1.09,0.16,1097.97,Neptune-like,Neptune-like
Kepler-1940 b,Kepler-1940,1,1,4.95061016,0.0525,1.547,3.01,4.46,0.0,5431.0,0.8,-0.44,798.595,Super-Earth,Super-Earth
Kepler-1941 b,Kepler-1941,1,1,31.33510017,0.2054,2.65,7.51,2.22,0.0,6404.0,1.18,-0.06,1494.39,Neptune-like,Neptune-like
Kepler-1942 b,Kepler-1942,1,1,4.62604999,0.0516,2.117,5.13,2.97,0.0,5834.0,0.85,-0.5,842.492,Super-Earth,Super-Earth
Kepler-1943 b,Kepler-1943,1,1,4.85018015,0.0571,1.549,3.02,4.47,0.0,6032.0,1.05,-0.06,1004.55,Super-Earth,Super-Earth
Kepler-1944 b,Kepler-1944,1,1,9.84257984,0.0918,2.76,8.05,2.1,0.0,5585.0,1.06,0.48,1076.48,Neptune-like,Neptune-like
Kepler-1945 b,Kepler-1945,1,1,6.08003998,0.0597,1.289,2.21,5.67,0.0,4991.0,0.77,0.04,,Super-Earth,Super-Earth
